Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Matthew Dellavedova,2014-15,24,CLE,NBA,67,20.6,6-4,13,1380,2.9,8.0,1.1,3.7,1.8,4.4,0.8,1.0,1.0,2.3,3.3,5.3,0.6,0.1,1.6,4.0,8.3,0.362,0.307,0.407,0.472,0.763,0.493,8.5,0.544,0.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,109,111,1.4,0.5,1.9,0.067,-0.6,-2.0,-2.6,-0.2,1.50011363636,4.22818181818,42.6931818182,34.1136363636,0.636363636364,0.215909090909,1.03409090909,1.81818181818,1.24657534247
Meyers Leonard,2014-15,22,POR,NBA,55,15.4,7-1,7,847,5.3,10.4,3.3,5.7,2.0,4.8,1.3,1.4,2.0,8.7,10.6,1.4,0.4,0.6,1.7,4.8,13.9,0.51,0.586,0.42,0.606,0.938,0.631,14.8,0.457,0.131,5.9,25.3,15.8,5.8,0.6,1.2,13.1,15.8,117,102,1.6,1.2,2.8,0.158,0.1,0.0,0.2,0.5,0.744761904762,2.79976190476,16.5833333333,12.2857142857,0.0714285714286,0.0357142857143,1.14285714286,2.64285714286,1.88235294118
Michael CarterWilliams,2014-15,23,TOT,NBA,66,32.6,6-6,63,2149,6.1,15.4,5.5,12.8,0.6,2.6,3.4,4.9,1.1,4.8,5.9,7.4,1.9,0.5,4.2,2.8,16.2,0.396,0.428,0.235,0.416,0.694,0.461,14.1,0.166,0.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,91,103,-2.1,2.9,0.8,0.017,-1.6,0.9,-0.7,0.7,1.93431818182,3.57590909091,70.9886363636,51.8181818182,0.909090909091,0.556818181818,0.988636363636,1.98863636364,1.38095238095
Michael KiddGilchrist,2014-15,21,CHO,NBA,55,28.9,6-7,52,1587,5.1,10.9,5.1,10.9,0.0,0.0,3.4,4.9,2.5,7.0,9.4,1.7,0.7,0.9,1.4,2.6,13.6,0.465,0.465,,0.465,0.701,0.519,15.1,0.0,0.444,7.4,21.9,14.4,8.2,1.0,1.9,9.9,18.4,106,103,1.6,2.2,3.8,0.114,-2.2,1.3,-0.8,0.5,2.04333333333,4.26456140351,38.1578947368,25.6315789474,0.614035087719,0.0526315789474,1.36842105263,2.85964912281,1.52941176471
Mike Conley,2014-15,27,MEM,NBA,70,31.8,6-1,70,2225,6.4,14.3,4.6,9.8,1.7,4.5,3.5,4.0,0.5,2.9,3.4,6.1,1.4,0.2,2.5,2.2,17.9,0.446,0.473,0.386,0.506,0.859,0.558,18.6,0.314,0.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,110,104,4.2,2.7,6.8,0.147,3.2,-0.5,2.7,2.6,2.157125,4.093125,77.7375,59.0375,1.5875,0.6375,0.95,1.6125,1.31034482759
Mike Dunleavy,2014-15,34,CHI,NBA,63,29.2,6-9,63,1838,4.1,9.4,2.0,4.3,2.1,5.2,1.4,1.7,0.5,4.3,4.9,2.2,0.8,0.4,1.2,2.4,11.7,0.435,0.468,0.407,0.546,0.805,0.573,11.6,0.547,0.181,1.7,12.7,7.3,9.7,1.1,0.8,10.4,14.2,113,106,2.4,1.7,4.1,0.108,0.6,-0.2,0.4,1.1,2.21133333333,4.4912,37.68,27.56,0.586666666667,0.173333333333,1.12,2.10666666667,1.29230769231
Mike Miller,2014-15,34,CLE,NBA,52,13.5,6-8,15,701,1.9,5.9,0.3,0.8,1.6,5.0,0.2,0.2,0.2,4.5,4.7,2.4,0.7,0.2,1.2,3.8,5.6,0.325,0.313,0.327,0.465,0.75,0.471,4.6,0.86,0.035,0.7,14.0,7.4,9.0,1.0,0.5,16.6,8.9,96,109,-0.1,0.5,0.4,0.028,-2.6,-0.3,-3.0,-0.2,0.54,2.53157894737,11.0947368421,9.30526315789,0.115789473684,0.0947368421053,0.263157894737,0.536842105263,0.961538461538
Mike Scott,2014-15,26,ATL,NBA,68,16.5,6-8,0,1123,6.4,14.5,4.3,8.4,2.1,6.2,2.0,2.5,1.4,4.9,6.4,2.4,0.8,0.1,1.3,2.7,17.0,0.444,0.517,0.344,0.517,0.792,0.543,15.1,0.424,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,108,106,1.6,1.1,2.7,0.115,0.6,-2.1,-1.6,0.1,1.08576470588,4.02376470588,25.4705882353,17.8823529412,0.341176470588,0.0588235294118,0.823529411765,1.6,1.16666666667
Miles Plumlee,2014-15,26,TOT,NBA,73,16.4,6-11,28,1194,4.1,7.7,4.1,7.7,0.0,0.0,0.7,1.4,3.4,6.3,9.6,1.0,1.2,2.0,1.5,3.3,8.9,0.535,0.535,,0.535,0.478,0.536,13.4,0.0,0.181,10.3,19.3,14.8,4.2,1.7,4.3,15.7,12.0,107,103,0.9,1.7,2.6,0.103,-2.8,2.5,-0.2,0.5,0.942359550562,3.47573033708,19.2247191011,14.9550561798,0.123595505618,0.0224719101124,2.57303370787,5.03370786517,3.22535211268
Mo Williams,2014-15,32,TOT,NBA,68,29.1,6-1,33,1980,6.2,15.6,4.0,9.3,2.2,6.3,3.0,3.4,0.4,2.8,3.2,7.7,0.8,0.3,3.1,2.9,17.5,0.397,0.434,0.342,0.466,0.872,0.512,15.4,0.405,0.217,1.2,8.9,4.9,37.4,1.2,0.6,15.4,25.2,102,112,1.6,0.6,2.1,0.052,2.1,-3.5,-1.3,0.3,1.59321428571,3.24285714286,60.8333333333,44.9880952381,1.16666666667,0.607142857143,0.52380952381,0.964285714286,1.12820512821
Monta Ellis,2014-15,29,DAL,NBA,80,33.7,6-3,80,2699,8.0,18.1,6.9,14.3,1.1,3.8,3.0,4.0,0.5,2.1,2.5,4.4,2.0,0.3,2.6,2.6,20.2,0.445,0.487,0.285,0.475,0.752,0.509,16.5,0.21,0.224,1.4,6.4,3.9,20.5,2.8,0.8,11.7,27.9,100,107,1.4,2.2,3.6,0.065,0.7,-0.7,-0.1,1.3,2.33164705882,4.10729411765,63.2941176471,39.6588235294,1.05882352941,0.611764705882,0.858823529412,1.70588235294,1.12307692308
Nene Hilario,2014-15,32,WAS,NBA,67,25.3,6-11,58,1693,6.5,12.8,6.5,12.7,0.0,0.1,2.6,4.3,1.8,5.5,7.3,2.6,1.4,0.5,2.6,3.8,15.7,0.511,0.513,0.2,0.512,0.604,0.534,14.3,0.008,0.336,5.7,17.0,11.5,12.0,2.0,1.0,15.2,21.8,100,102,0.5,2.5,3.0,0.086,-1.9,1.3,-0.6,0.6,1.44344827586,3.43091954023,35.7471264368,24.1494252874,0.48275862069,0.241379310345,1.91954022989,3.65517241379,2.28767123288
Nerlens Noel,2014-15,20,PHI,NBA,75,30.8,6-11,71,2311,4.7,10.2,4.7,10.2,0.0,0.0,2.2,3.6,2.9,6.6,9.5,2.0,2.1,2.2,2.3,3.2,11.6,0.462,0.462,,0.462,0.609,0.493,15.0,0.0,0.352,8.3,21.0,14.3,9.8,2.9,5.0,16.2,17.0,96,99,-0.2,4.2,4.0,0.083,-3.7,4.5,0.8,1.6,1.93365853659,3.76756097561,44.3048780488,32.0243902439,0.378048780488,0.256097560976,3.90243902439,8.67073170732,4.26666666667
Nick Calathes,2014-15,25,MEM,NBA,58,14.4,6-6,0,838,4.5,10.6,4.0,8.8,0.5,1.8,1.0,1.9,0.8,3.7,4.6,6.3,2.7,0.2,2.6,4.3,10.4,0.421,0.456,0.256,0.443,0.533,0.455,12.3,0.174,0.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,93,99,-0.4,1.5,1.1,0.065,-2.1,1.8,-0.3,0.4,0.889375,3.637375,28.2625,22.2875,0.525,0.175,0.275,0.65,0.611111111111
Nick Collison,2014-15,34,OKC,NBA,66,16.7,6-10,2,1101,3.5,8.3,2.9,6.3,0.5,2.0,1.5,2.1,2.9,5.2,8.2,2.9,1.1,0.8,1.5,5.1,8.9,0.419,0.466,0.267,0.451,0.692,0.485,11.2,0.237,0.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,108,105,1.0,1.2,2.2,0.097,-1.1,1.2,0.1,0.6,1.07013513514,3.86581081081,28.7837837838,23.527027027,0.216216216216,0.202702702703,1.47297297297,2.87837837838,1.84745762712
Nicolas Batum,2014-15,26,POR,NBA,71,33.5,6-8,71,2380,3.6,9.1,2.1,4.4,1.5,4.7,1.3,1.5,0.9,5.4,6.3,5.2,1.2,0.6,2.0,1.6,10.0,0.4,0.481,0.324,0.483,0.857,0.516,13.1,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17.0,14.6,106,103,2.0,3.2,5.2,0.105,0.6,2.6,3.1,3.1,2.31308641975,4.07790123457,58.9012345679,46.3580246914,0.83950617284,0.395061728395,1.18518518519,2.34567901235,1.4328358209
Nik Stauskas,2014-15,21,SAC,NBA,73,15.4,6-6,1,1127,3.4,9.5,1.9,4.7,1.5,4.8,1.8,2.0,0.4,2.5,2.8,2.1,0.6,0.5,1.3,2.9,10.2,0.365,0.408,0.322,0.446,0.859,0.492,7.5,0.503,0.216,1.1,7.5,4.4,9.0,0.9,1.2,11.0,14.2,100,113,0.3,0.2,0.5,0.021,-1.9,-2.0,-3.9,-0.5,0.98,3.79304878049,15.6341463415,10.6585365854,0.121951219512,0.0609756097561,0.439024390244,0.878048780488,0.837209302326
Nikola Mirotic,2014-15,23,CHI,NBA,82,20.2,6-10,3,1654,5.5,13.6,3.4,6.8,2.2,6.8,5.0,6.2,1.4,7.4,8.8,2.1,1.2,1.2,1.9,3.7,18.1,0.405,0.495,0.316,0.485,0.803,0.556,17.9,0.502,0.455,4.3,21.8,13.3,9.7,1.7,2.4,10.6,22.8,111,101,3.0,2.7,5.7,0.165,1.2,0.0,1.2,1.3,1.34574468085,4.1385106383,34.1276595745,23.3191489362,0.244680851064,0.13829787234,1.89361702128,3.39361702128,2.17073170732
Nikola Vucevic,2014-15,24,ORL,NBA,74,34.2,7-0,74,2529,9.0,17.2,9.0,17.1,0.0,0.1,2.3,3.1,3.4,8.1,11.5,2.1,0.8,0.8,2.1,3.1,20.3,0.523,0.524,0.333,0.524,0.752,0.548,21.5,0.005,0.181,10.4,26.0,18.1,11.0,1.1,1.7,10.2,26.0,109,106,4.5,2.5,7.0,0.133,0.7,-0.1,0.5,1.6,2.0317721519,3.57683544304,51.3544303797,31.8860759494,0.405063291139,0.189873417722,3.91139240506,7.27848101266,4.17567567568
Norris Cole,2014-15,26,TOT,NBA,75,24.4,6-2,25,1831,4.5,11.0,3.4,7.5,1.1,3.5,1.1,1.6,0.3,2.9,3.1,5.0,1.1,0.3,1.9,2.4,11.3,0.412,0.458,0.313,0.461,0.716,0.483,10.9,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,99,109,0.4,1.0,1.4,0.036,-1.5,-1.5,-3.0,-0.5,1.6987654321,4.16987654321,54.7037037037,42.987654321,0.691358024691,0.382716049383,0.395061728395,0.753086419753,0.711111111111
OJ Mayo,2014-15,27,MIL,NBA,71,23.9,6-5,15,1697,6.3,14.9,4.2,9.0,2.1,5.9,2.4,2.9,0.6,3.3,4.0,4.2,1.2,0.4,2.7,3.5,17.1,0.422,0.465,0.357,0.493,0.827,0.529,13.5,0.395,0.198,2.0,10.5,6.3,19.4,1.7,0.9,14.4,23.6,101,105,0.9,1.9,2.8,0.079,0.0,-1.3,-1.3,0.3,1.42102272727,3.56204545455,29.9431818182,18.1590909091,0.602272727273,0.375,0.636363636364,1.20454545455,0.965517241379
Omer Asik,2014-15,28,NOP,NBA,76,26.1,7-0,76,1982,3.9,7.5,3.9,7.5,0.0,0.0,2.4,4.1,4.4,9.2,13.6,1.3,0.5,1.0,1.7,2.6,10.1,0.517,0.517,,0.517,0.582,0.545,15.5,0.0,0.546,14.0,28.8,21.4,5.4,0.8,2.1,15.7,14.0,112,105,2.8,2.2,5.0,0.12,-1.3,0.6,-0.7,0.6,1.57614457831,3.67626506024,37.5903614458,28.9759036145,0.265060240964,0.0481927710843,3.93975903614,7.63855421687,4.0875
Omri Casspi,2014-15,26,SAC,NBA,67,21.1,6-9,19,1416,5.3,10.9,4.4,8.6,0.9,2.2,3.6,4.9,1.4,5.2,6.6,2.6,0.8,0.2,2.2,2.7,15.1,0.489,0.512,0.402,0.53,0.733,0.58,14.4,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,110,110,2.0,0.6,2.7,0.091,0.0,-1.3,-1.3,0.3,1.30153846154,3.70935897436,29.5641025641,20.7948717949,0.24358974359,0.166666666667,1.20512820513,1.9358974359,1.59322033898
Otto Porter,2014-15,21,WAS,NBA,74,19.4,6-8,13,1432,4.4,9.8,3.5,7.2,0.9,2.6,1.5,2.0,1.8,3.8,5.6,1.6,1.1,0.8,1.3,2.4,11.2,0.45,0.491,0.337,0.495,0.734,0.523,11.6,0.266,0.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,105,104,1.0,1.8,2.7,0.092,-1.4,0.9,-0.4,0.6,1.39945652174,3.98706521739,21.5326086957,14.5543478261,0.29347826087,0.0869565217391,0.79347826087,1.38043478261,1.12307692308
PJ Tucker,2014-15,29,PHO,NBA,78,30.6,6-6,63,2383,3.9,9.0,2.6,5.2,1.3,3.8,1.6,2.2,1.7,5.9,7.6,1.8,1.6,0.3,1.5,2.7,10.8,0.438,0.506,0.345,0.511,0.727,0.541,12.5,0.423,0.24,5.2,18.0,11.5,7.4,2.2,0.7,12.7,13.9,108,105,2.2,2.7,4.9,0.098,-0.2,1.4,1.2,1.9,1.92395061728,3.77827160494,41.3703703704,30.8888888889,0.506172839506,0.111111111111,1.59259259259,3.11111111111,1.84285714286
Pablo Prigioni,2014-15,37,TOT,NBA,67,17.9,6-3,3,1197,2.7,6.9,1.0,1.9,1.7,5.0,1.1,1.2,0.9,2.7,3.6,5.1,2.4,0.0,1.9,2.6,8.2,0.399,0.548,0.343,0.524,0.854,0.557,12.2,0.728,0.18,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,111,107,1.3,1.0,2.3,0.092,0.0,-0.5,-0.5,0.5,1.14828282828,3.85373737374,33.4848484848,28.1919191919,0.565656565657,0.151515151515,0.505050505051,0.89898989899,0.980392156863
Patrick Beverley,2014-15,26,HOU,NBA,56,30.8,6-1,55,1727,4.3,11.1,1.9,4.4,2.4,6.7,0.9,1.3,1.4,3.5,4.9,4.0,1.2,0.5,1.7,3.8,11.8,0.383,0.426,0.356,0.492,0.75,0.509,11.3,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1.0,12.9,16.1,107,106,1.7,1.8,3.5,0.096,0.5,0.3,0.8,1.2,2.18101694915,4.24101694915,61.0169491525,48.3389830508,1.03389830508,0.423728813559,1.10169491525,1.83050847458,1.41304347826
Patrick Patterson,2014-15,25,TOR,NBA,81,26.6,6-9,4,2156,4.0,8.9,2.3,4.2,1.8,4.7,1.1,1.3,2.1,5.1,7.2,2.6,1.0,0.7,0.9,2.5,10.8,0.449,0.536,0.371,0.547,0.788,0.568,14.6,0.529,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,122,108,4.4,1.7,6.1,0.137,2.5,0.7,3.2,2.8,1.78094117647,4.01576470588,44.5058823529,36.1764705882,0.435294117647,0.164705882353,2.52941176471,4.91764705882,2.59036144578
Patty Mills,2014-15,26,SAS,NBA,51,15.7,6-0,0,801,5.8,15.1,3.0,6.9,2.8,8.2,1.5,1.8,0.9,2.4,3.4,3.9,1.3,0.1,1.6,2.6,15.8,0.381,0.429,0.341,0.473,0.825,0.496,13.0,0.542,0.119,3.0,7.5,5.3,16.9,1.8,0.2,9.0,22.1,103,105,0.6,0.9,1.4,0.087,1.0,-1.8,-0.7,0.3,1.25413793103,4.76775862069,36.8103448276,28.3793103448,0.741379310345,0.189655172414,0.206896551724,0.48275862069,0.6
Pau Gasol,2014-15,34,CHI,NBA,78,34.4,7-0,78,2681,7.7,15.5,7.5,15.1,0.2,0.3,3.9,4.9,3.0,9.4,12.3,2.8,0.3,2.0,2.1,2.0,19.4,0.494,0.495,0.462,0.5,0.803,0.55,22.7,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4.0,10.7,24.7,112,101,6.0,4.4,10.4,0.187,0.7,2.1,2.8,3.2,2.15595505618,3.80674157303,68.2359550562,48.0224719101,0.584269662921,0.359550561798,4.85393258427,10.2921348315,4.85393258427
Paul Millsap,2014-15,29,ATL,NBA,73,32.7,6-8,73,2390,6.7,14.0,5.5,10.8,1.2,3.3,3.8,5.1,2.1,6.5,8.6,3.4,2.0,1.0,2.5,3.0,18.3,0.476,0.513,0.356,0.518,0.757,0.565,20.0,0.232,0.362,6.9,20.0,13.6,15.4,2.8,2.4,13.3,23.8,109,99,4.0,4.3,8.3,0.166,1.6,2.6,4.2,3.7,2.17677419355,3.92827956989,61.6021505376,42.9892473118,0.806451612903,0.172043010753,4.62365591398,8.63440860215,4.77777777778
Paul Pierce,2014-15,37,WAS,NBA,73,26.2,6-7,73,1914,5.5,12.3,3.3,6.6,2.2,5.7,3.1,3.9,0.8,4.7,5.5,2.7,0.9,0.5,1.7,3.0,16.3,0.447,0.496,0.389,0.537,0.781,0.58,15.2,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,112,104,3.2,2.3,5.5,0.138,1.7,-0.2,1.5,1.7,1.58827586207,3.58551724138,33.5517241379,21.2183908046,0.402298850575,0.218390804598,1.10344827586,2.06896551724,1.33333333333
Pero Antic,2014-15,32,ATL,NBA,63,16.5,6-11,3,1037,3.7,10.3,1.9,4.3,1.8,6.0,3.1,4.3,2.0,4.5,6.6,1.7,0.6,0.5,1.7,4.6,12.4,0.365,0.455,0.301,0.453,0.715,0.508,9.5,0.584,0.416,6.6,14.0,10.4,6.9,0.9,1.1,12.3,17.6,102,106,0.5,1.0,1.5,0.07,-1.3,-1.4,-2.7,-0.2,0.881397849462,3.36021505376,20.2365591398,15.0430107527,0.118279569892,0.0537634408602,1.45161290323,2.88172043011,1.82432432432
Phil Pressey,2014-15,23,BOS,NBA,50,12.0,5-11,0,600,3.8,10.4,2.9,6.5,1.0,3.9,2.0,2.9,0.8,4.0,4.8,7.0,1.8,0.4,2.5,3.2,10.6,0.368,0.44,0.246,0.414,0.673,0.453,11.8,0.374,0.282,2.3,12.4,7.3,28.0,2.5,0.8,17.3,17.3,97,104,0.0,0.7,0.8,0.06,-2.3,0.0,-2.2,0.0,0.516744186047,2.65837209302,17.1046511628,13.5581395349,0.290697674419,0.162790697674,0.209302325581,0.337209302326,0.75
Quincy Acy,2014-15,24,NYK,NBA,68,18.9,6-7,22,1287,4.3,9.3,3.7,7.6,0.5,1.7,2.1,2.7,2.2,6.2,8.4,1.9,0.8,0.6,1.7,4.1,11.1,0.459,0.494,0.3,0.486,0.784,0.533,11.9,0.181,0.293,6.9,20.5,13.5,8.7,1.1,1.4,13.8,15.5,105,109,1.0,0.7,1.7,0.063,-2.3,-0.8,-3.1,-0.3,,,,,,,,,
Quincy Pondexter,2014-15,26,TOT,NBA,75,23.9,6-7,30,1793,3.8,9.0,1.9,4.1,1.8,4.9,1.4,1.9,1.1,2.9,3.9,1.9,0.4,0.5,1.0,3.0,10.8,0.421,0.478,0.373,0.522,0.74,0.55,9.9,0.546,0.215,3.4,9.0,6.2,7.7,0.6,1.0,9.4,13.8,112,110,2.1,0.8,2.9,0.078,0.5,-1.1,-0.7,0.6,1.57764705882,3.87105882353,26.2352941176,18.5176470588,0.447058823529,0.152941176471,0.847058823529,1.61176470588,1.14285714286
Rajon Rondo,2014-15,28,TOT,NBA,68,29.7,6-1,68,2018,4.9,11.5,4.4,10.0,0.5,1.5,0.6,1.4,1.3,5.4,6.7,9.6,1.6,0.1,3.7,2.7,10.8,0.426,0.444,0.314,0.447,0.397,0.448,13.5,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,95,105,-0.7,2.3,1.6,0.037,-1.6,1.1,-0.5,0.8,2.02295774648,4.13042253521,78.985915493,62.7887323944,0.971830985915,0.760563380282,0.859154929577,1.47887323944,1.10909090909
Ramon Sessions,2014-15,28,TOT,NBA,64,18.6,6-3,10,1188,3.8,10.1,3.2,8.3,0.6,1.8,4.0,5.2,0.7,3.7,4.4,5.5,0.9,0.0,2.6,2.2,12.2,0.374,0.387,0.317,0.403,0.769,0.49,11.1,0.18,0.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,100,109,0.4,0.7,1.1,0.044,-2.3,-1.6,-3.9,-0.6,1.23582278481,3.92341772152,42.1518987342,32.835443038,0.683544303797,0.20253164557,0.46835443038,0.721518987342,1.02777777778
Randy Foye,2014-15,31,DEN,NBA,50,21.7,6-4,21,1087,4.9,13.3,1.8,4.6,3.1,8.7,1.5,1.8,0.3,2.5,2.8,3.9,1.1,0.4,2.0,3.2,14.4,0.368,0.388,0.357,0.485,0.818,0.51,11.0,0.654,0.137,0.9,7.8,4.2,17.0,1.6,0.8,12.3,19.3,102,111,0.6,0.4,1.0,0.045,0.7,-1.8,-1.1,0.2,1.36425925926,3.78018518519,29.1296296296,19.0,0.444444444444,0.351851851852,0.62962962963,1.12962962963,1.09677419355
Rasual Butler,2014-15,35,WAS,NBA,75,20.1,6-7,1,1505,5.2,12.4,3.0,6.7,2.2,5.6,1.3,1.6,0.6,4.1,4.7,1.5,0.7,0.5,1.1,2.3,13.9,0.422,0.45,0.387,0.51,0.791,0.531,11.4,0.455,0.13,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,104,105,1.0,1.6,2.6,0.084,-0.8,-0.8,-1.7,0.1,1.15880434783,3.49043478261,20.1413043478,13.097826087,0.195652173913,0.108695652174,0.70652173913,1.19565217391,1.2037037037
Ray McCallum,2014-15,23,SAC,NBA,68,21.1,6-3,30,1436,5.2,11.8,4.3,9.0,0.9,2.8,1.4,2.1,1.3,3.2,4.5,4.7,1.1,0.3,2.1,2.3,12.6,0.438,0.479,0.306,0.474,0.679,0.496,12.5,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,102,111,0.8,0.5,1.4,0.045,-0.4,-1.3,-1.7,0.1,1.33341463415,3.7156097561,40.1219512195,31.1951219512,0.682926829268,0.30487804878,0.658536585366,0.939024390244,1.28571428571
Reggie Jackson,2014-15,24,TOT,NBA,77,29.5,6-3,40,2268,6.9,15.8,5.7,12.0,1.1,3.8,2.9,3.5,0.9,4.3,5.2,7.3,1.0,0.1,3.0,2.7,17.7,0.434,0.477,0.299,0.47,0.83,0.511,17.2,0.242,0.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,106,108,3.3,1.7,4.9,0.104,1.9,-1.2,0.8,1.6,1.88743902439,3.84146341463,65.6341463415,45.9390243902,1.21951219512,0.365853658537,1.15853658537,2.17073170732,1.41791044776
Richard Jefferson,2014-15,34,DAL,NBA,74,16.8,6-7,18,1244,4.2,9.4,2.3,4.9,1.9,4.5,2.3,3.3,0.7,4.6,5.3,1.8,0.9,0.3,1.5,3.3,12.5,0.444,0.462,0.426,0.546,0.684,0.577,11.3,0.478,0.352,2.2,14.0,8.1,7.0,1.3,0.7,12.2,15.3,109,108,1.4,0.9,2.3,0.088,-0.2,-0.5,-0.7,0.4,1.03931034483,3.69540229885,21.275862069,14.9885057471,0.195402298851,0.0804597701149,0.827586206897,1.65517241379,1.28571428571
Robert Covington,2014-15,24,PHI,NBA,70,27.9,6-9,49,1956,5.5,13.9,2.4,5.7,3.1,8.2,3.3,4.0,1.2,4.6,5.8,1.9,1.8,0.6,2.4,3.5,17.4,0.396,0.426,0.374,0.506,0.82,0.554,14.7,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,104,104,1.6,2.3,4.0,0.097,0.6,-0.5,0.2,1.1,1.8601369863,4.00602739726,43.7808219178,28.8493150685,0.424657534247,0.150684931507,1.75342465753,3.39726027397,2.03174603175
Robert Sacre,2014-15,25,LAL,NBA,67,16.9,7-0,18,1133,4.0,9.7,4.0,9.7,0.0,0.0,1.7,2.6,2.8,4.6,7.4,1.7,0.9,1.4,1.1,3.8,9.8,0.412,0.413,0.0,0.412,0.671,0.449,10.9,0.003,0.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,100,110,0.3,0.6,0.8,0.035,-3.3,0.4,-2.8,-0.2,0.901341463415,3.1943902439,19.5365853659,14.1463414634,0.109756097561,0.0853658536585,1.87804878049,3.4756097561,2.48387096774
Robin Lopez,2014-15,26,POR,NBA,59,27.8,7-0,59,1638,5.1,9.6,5.1,9.6,0.0,0.0,2.2,2.8,4.2,4.5,8.7,1.2,0.4,1.8,1.6,2.7,12.4,0.535,0.537,0.0,0.535,0.772,0.574,16.2,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,117,104,3.2,1.9,5.1,0.15,0.1,2.0,2.1,1.7,1.80046875,3.944375,27.5625,17.765625,0.28125,0.078125,4.03125,8.40625,4.09523809524
Rodney Hood,2014-15,22,UTA,NBA,50,21.3,6-8,21,1064,5.2,12.7,3.1,6.9,2.1,5.8,2.1,2.7,0.3,3.7,4.0,2.8,1.0,0.4,1.5,4.0,14.7,0.414,0.456,0.365,0.497,0.763,0.529,12.3,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,108,107,1.3,0.9,2.2,0.098,0.2,-1.3,-1.1,0.2,1.37296296296,3.8737037037,32.037037037,22.8518518519,0.462962962963,0.111111111111,0.796296296296,1.33333333333,1.26470588235
Rodney Stuckey,2014-15,28,IND,NBA,71,26.4,6-5,36,1874,6.4,14.5,5.3,11.8,1.1,2.7,3.4,4.1,0.7,4.1,4.8,4.2,1.1,0.2,2.3,2.5,17.2,0.44,0.452,0.39,0.477,0.819,0.528,15.4,0.187,0.286,2.1,12.4,7.3,20.2,1.5,0.4,12.2,23.4,104,105,1.9,2.2,4.0,0.103,0.2,-0.3,-0.1,0.9,1.59164556962,3.62202531646,43.1772151899,29.1012658228,0.620253164557,0.227848101266,0.620253164557,1.15189873418,0.924528301887
Roy Hibbert,2014-15,28,IND,NBA,76,25.3,7-2,76,1926,5.9,13.3,5.9,13.2,0.0,0.0,3.1,3.8,2.9,7.2,10.1,1.6,0.3,2.3,2.0,4.0,15.0,0.446,0.448,0.0,0.446,0.824,0.501,15.4,0.003,0.287,9.0,21.9,15.5,7.4,0.5,5.1,11.8,21.3,101,101,1.0,3.2,4.2,0.105,-3.1,2.1,-1.0,0.5,1.559375,3.70875,37.0375,24.5875,0.3375,0.1,3.0875,7.2375,3.29333333333
Rudy Gay,2014-15,28,SAC,NBA,68,35.4,6-8,67,2408,7.6,16.7,6.4,13.4,1.2,3.3,5.0,5.9,1.5,4.5,6.0,3.7,1.1,0.6,2.7,2.3,21.4,0.455,0.479,0.359,0.491,0.858,0.556,19.7,0.197,0.352,4.8,13.7,9.4,19.0,1.5,1.3,12.4,27.0,110,110,4.8,1.3,6.1,0.122,2.8,-0.7,2.1,2.5,2.12697368421,3.60815789474,54.4078947368,32.8684210526,0.565789473684,0.328947368421,1.32894736842,2.39473684211,1.60317460317
