,player_year,Player,Season_x,Age_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd,Tm,label
225,Lavoy Allen/2015-16,Lavoy Allen,2015-16,26,NBA,79,20.2,6-9,28,1599,4.3,8.3,4.3,8.3,0.0,0.0,1.0,1.6,3.6,5.9,9.5,1.7,0.6,0.9,1.6,3.3,9.6,0.516,0.516,,0.516,0.63,0.532,12.4,0.0,0.197,11.1,17.8,14.5,7.1,0.8,2.1,14.6,13.0,110,104,1.6,2.1,3.7,0.11,-2.1,1.4,-0.6,0.6,1.08844660194,3.36786407767,26.1553398058,20.7766990291,0.330097087379,0.145631067961,1.33980582524,2.66990291262,1.86486486486,IND,4
226,Richaun Holmes/2016-17,Richaun Holmes,2016-17,23,NBA,57,20.9,6-10,17,1193,6.9,12.4,6.1,10.1,0.8,2.3,2.2,3.1,2.8,6.5,9.4,1.8,1.3,1.7,1.7,4.1,16.9,0.558,0.606,0.351,0.591,0.699,0.611,18.6,0.187,0.25,8.7,20.1,14.4,8.3,1.7,3.7,10.7,18.6,117,106,2.2,1.6,3.7,0.151,0.2,1.5,1.7,1.1,1.09144736842,3.12052631579,26.3684210526,19.0921052632,0.223684210526,0.0394736842105,2.09210526316,4.30263157895,2.94444444444,PHI,4
227,Chris Bosh/2015-16,Chris Bosh,2015-16,31,NBA,53,33.5,6-11,53,1778,7.2,15.5,5.6,11.0,1.6,4.5,4.3,5.4,1.0,6.9,7.9,2.6,0.7,0.7,1.6,2.0,20.4,0.467,0.508,0.365,0.52,0.795,0.571,20.2,0.289,0.349,3.2,21.1,12.4,12.1,1.0,1.5,8.1,24.7,114,104,4.1,2.3,6.4,0.172,2.3,-0.3,2.1,1.8,1.09392156863,1.95696078431,33.2549019608,22.6960784314,0.254901960784,0.0490196078431,1.32352941176,2.64705882353,2.59615384615,MIA,8
228,Anthony Tolliver/2015-16,Anthony Tolliver,2015-16,30,NBA,72,18.6,6-8,5,1341,3.4,8.9,0.8,1.6,2.6,7.3,0.8,1.3,1.0,5.1,6.1,1.4,0.7,0.4,0.8,2.3,10.3,0.386,0.5,0.36,0.533,0.617,0.543,10.2,0.819,0.142,3.1,16.1,9.3,5.6,1.0,0.9,7.4,12.4,113,107,1.5,1.3,2.8,0.1,0.0,0.0,0.0,0.7,1.10337209302,3.65313953488,25.6860465116,20.7558139535,0.151162790698,0.093023255814,1.01162790698,1.95348837209,1.47457627119,DET,1
229,Dante Exum/2016-17,Dante Exum,2016-17,21,NBA,66,18.6,6-6,26,1228,4.5,10.6,3.3,6.3,1.3,4.4,1.7,2.1,0.9,3.0,3.9,3.3,0.6,0.4,2.3,4.3,12.1,0.427,0.519,0.295,0.488,0.795,0.521,8.6,0.41,0.201,2.9,9.3,6.2,14.2,0.9,0.8,16.8,18.1,100,109,-0.1,1.3,1.2,0.047,-2.0,-0.5,-2.5,-0.1,1.10729411765,3.64647058824,26.7529411765,19.5647058824,0.329411764706,0.247058823529,0.564705882353,1.05882352941,1.02127659574,UTA,10
230,Andrew Bogut/2015-16,Andrew Bogut,2015-16,31,NBA,70,20.7,7-0,66,1451,4.3,6.9,4.3,6.9,0.0,0.0,0.6,1.2,3.0,9.2,12.2,4.0,0.8,2.8,2.1,5.5,9.3,0.627,0.626,1.0,0.629,0.48,0.623,15.9,0.004,0.179,9.5,26.0,18.3,14.8,1.1,5.8,21.6,11.4,120,99,2.6,2.9,5.4,0.18,-0.6,5.1,4.5,2.4,1.10844660194,3.36805825243,31.3980582524,25.9902912621,0.611650485437,0.0485436893204,2.33009708738,5.1067961165,2.82352941176,GSW,4
231,Corey Brewer/2015-16,Corey Brewer,2015-16,29,NBA,82,20.4,6-9,12,1669,4.6,11.9,3.3,7.1,1.3,4.8,2.3,3.0,0.9,3.4,4.3,2.4,1.8,0.4,1.7,3.6,12.7,0.384,0.46,0.272,0.439,0.75,0.481,9.9,0.406,0.254,2.8,10.4,6.6,10.0,2.5,0.9,11.3,17.8,98,109,0.1,1.2,1.2,0.035,-2.2,-1.0,-3.1,-0.5,1.10947826087,3.32356521739,17.9391304348,11.0260869565,0.313043478261,0.15652173913,0.730434782609,1.21739130435,1.23529411765,HOU,6
232,Ben McLemore/2016-17,Ben McLemore,2016-17,23,NBA,61,19.3,6-5,26,1176,5.5,12.8,3.5,7.6,2.0,5.2,2.1,2.8,0.6,3.4,4.0,1.6,0.9,0.2,1.9,3.3,15.2,0.43,0.462,0.382,0.507,0.753,0.538,9.8,0.406,0.222,1.9,10.8,6.4,6.9,1.2,0.5,11.9,20.1,99,114,-0.1,0.5,0.4,0.015,-2.1,-2.7,-4.8,-0.8,1.10961538462,3.41076923077,20.5769230769,13.3974358974,0.269230769231,0.025641025641,0.397435897436,0.858974358974,0.885714285714,SAC,6
233,Jerian Grant/2015-16,Jerian Grant,2015-16,23,NBA,76,16.6,6-4,6,1265,4.4,11.1,3.8,8.3,0.6,2.8,2.7,3.5,0.7,3.4,4.1,5.0,1.4,0.3,2.5,2.8,12.1,0.394,0.454,0.22,0.422,0.78,0.479,11.2,0.256,0.315,2.0,10.2,6.2,21.8,2.0,0.6,16.3,19.0,97,108,-0.2,1.0,0.8,0.03,-2.3,-1.1,-3.4,-0.5,1.10975609756,4.02231707317,36.0243902439,28.3658536585,0.69512195122,0.134146341463,0.646341463415,1.28048780488,1.08163265306,NYK,2
234,Tony Snell/2015-16,Tony Snell,2015-16,24,NBA,64,20.3,6-7,33,1301,3.5,9.4,1.9,5.1,1.5,4.3,0.8,0.9,0.5,5.0,5.5,1.7,0.4,0.5,1.4,2.8,9.4,0.372,0.38,0.361,0.454,0.909,0.478,6.4,0.457,0.097,1.6,14.3,8.1,6.9,0.6,1.0,12.8,13.7,93,109,-0.5,1.0,0.4,0.016,-3.4,-0.7,-4.1,-0.7,1.11048192771,3.2865060241,16.3734939759,10.9518072289,0.265060240964,0.120481927711,0.771084337349,1.42168674699,1.33333333333,CHI,6
235,Chris Kaman/2014-15,Chris Kaman,2014-15,32,NBA,74,18.9,7-0,13,1398,7.3,14.1,7.3,14.1,0.0,0.0,1.9,2.6,3.8,8.6,12.5,1.7,0.5,1.4,2.8,3.6,16.4,0.515,0.515,,0.515,0.706,0.537,17.3,0.0,0.186,11.6,25.2,18.5,7.8,0.7,2.8,15.4,22.5,103,101,1.1,2.2,3.3,0.112,-2.5,1.1,-1.4,0.2,1.11188235294,3.58376470588,28.0588235294,18.6705882353,0.247058823529,0.0352941176471,2.92941176471,5.56470588235,3.32,POR,4
236,Kosta Koufos/2014-15,Kosta Koufos,2014-15,25,NBA,81,16.6,7-0,3,1348,4.9,9.6,4.9,9.6,0.0,0.0,1.5,2.3,3.2,8.1,11.4,1.0,0.8,1.7,1.8,4.0,11.2,0.508,0.508,,0.508,0.647,0.53,14.2,0.0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,103,99,0.8,2.5,3.3,0.118,-3.4,1.9,-1.5,0.2,1.1122826087,4.17869565217,23.9347826087,17.9347826087,0.228260869565,0.0978260869565,1.83695652174,3.97826086957,1.83695652174,MEM,4
237,Boris Diaw/2016-17,Boris Diaw,2016-17,34,NBA,73,17.6,6-8,33,1283,4.1,9.2,3.5,6.9,0.6,2.3,0.7,1.0,1.3,3.1,4.4,4.8,0.5,0.3,2.4,2.3,9.5,0.446,0.512,0.247,0.477,0.743,0.494,9.0,0.248,0.107,4.3,9.8,7.1,20.3,0.7,0.6,20.3,15.6,99,109,-0.1,1.2,1.1,0.041,-2.7,-0.2,-2.9,-0.3,1.11604651163,3.7923255814,32.5581395349,25.7441860465,0.290697674419,0.279069767442,1.04651162791,1.88372093023,1.42857142857,UTA,2
238,Jeremy Lamb/2016-17,Jeremy Lamb,2016-17,24,NBA,62,18.4,6-5,5,1143,7.1,15.5,5.8,10.9,1.3,4.6,3.5,4.1,0.9,7.4,8.3,2.4,0.9,0.7,1.3,3.1,19.0,0.46,0.536,0.281,0.502,0.853,0.55,17.0,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,109,108,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,1.11694444444,3.70375,23.4583333333,14.5416666667,0.361111111111,0.125,0.888888888889,1.55555555556,1.30612244898,CHO,1
239,Jonas Jerebko/2015-16,Jonas Jerebko,2015-16,28,NBA,78,15.1,6-10,0,1176,3.6,8.8,2.3,5.4,1.3,3.3,1.9,2.4,2.4,6.5,8.8,1.9,0.6,0.7,1.6,4.2,10.4,0.413,0.421,0.398,0.488,0.782,0.531,10.3,0.378,0.273,6.8,19.4,13.0,7.4,0.8,1.6,14.0,13.5,107,104,0.9,1.5,2.4,0.097,-2.5,0.4,-2.0,0.0,1.12,4.19764705882,27.2941176471,21.7176470588,0.341176470588,0.0823529411765,1.07058823529,2.09411764706,1.4,BOS,4
240,Randy Foye/2015-16,Randy Foye,2015-16,32,NBA,81,20.3,6-4,8,1642,3.7,10.6,2.1,5.1,1.6,5.5,1.3,1.6,0.5,2.9,3.4,3.5,0.9,0.6,1.9,2.9,10.4,0.351,0.405,0.3,0.428,0.824,0.461,7.6,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,95,111,-0.4,0.9,0.4,0.012,-2.3,-1.3,-3.6,-0.6,1.12234234234,3.52306306306,25.5315315315,18.6576576577,0.522522522523,0.225225225225,0.513513513514,1.02702702703,0.876923076923,TOT,10
241,Amar'e Stoudemire/2014-15,Amar'e Stoudemire,2014-15,32,NBA,59,21.1,6-10,15,1245,7.9,14.2,7.9,14.1,0.0,0.1,3.9,5.4,3.2,6.3,9.5,1.3,0.8,1.1,2.3,4.7,19.7,0.557,0.562,0.0,0.557,0.72,0.595,20.3,0.008,0.38,9.9,20.5,15.1,6.8,1.2,2.5,12.0,23.8,112,107,2.6,1.0,3.6,0.138,-0.2,-1.3,-1.4,0.2,1.12413333333,3.24173333333,28.92,18.4533333333,0.173333333333,0.04,2.57333333333,4.94666666667,3.06349206349,TOT,4
242,Kosta Koufos/2015-16,Kosta Koufos,2015-16,26,NBA,78,19.0,7-0,14,1482,5.7,10.8,5.7,10.8,0.0,0.0,1.4,2.5,4.1,6.2,10.3,0.8,1.0,1.7,1.2,4.5,12.9,0.532,0.532,,0.532,0.548,0.54,15.1,0.0,0.234,12.4,18.4,15.4,3.3,1.3,3.8,8.9,15.4,113,107,2.1,1.4,3.5,0.113,-1.6,0.4,-1.2,0.3,1.12458333333,3.52822916667,20.6041666667,14.28125,0.104166666667,0.0833333333333,2.04166666667,4.26041666667,2.68493150685,SAC,9
243,Chris Andersen/2014-15,Chris Andersen,2014-15,36,NBA,60,18.9,6-10,20,1132,3.8,6.6,3.7,6.2,0.1,0.4,2.4,3.6,2.4,7.1,9.5,1.4,0.8,1.9,1.3,2.8,10.2,0.58,0.598,0.308,0.589,0.667,0.622,16.1,0.063,0.551,8.2,23.2,15.9,6.1,1.2,4.6,13.5,12.3,121,103,2.1,1.5,3.6,0.151,-1.2,2.3,1.0,0.9,1.12611940299,3.53179104478,22.4029850746,17.1492537313,0.179104477612,0.0597014925373,2.64179104478,5.23880597015,3.0,MIA,9
244,Ian Mahinmi/2015-16,Ian Mahinmi,2015-16,29,NBA,71,25.6,6-11,71,1816,5.2,8.9,5.2,8.9,0.0,0.0,2.6,4.5,2.7,7.3,10.1,2.1,1.3,1.5,2.0,4.4,13.1,0.589,0.589,,0.589,0.587,0.603,16.6,0.0,0.502,8.3,22.1,15.3,8.9,1.8,3.3,15.5,15.7,114,100,2.9,3.3,6.2,0.163,-0.9,3.3,2.4,2.0,1.12975,2.66375,26.8833333333,20.5083333333,0.266666666667,0.108333333333,2.06666666667,4.26666666667,3.26315789474,IND,4
245,John Henson/2014-15,John Henson,2014-15,24,NBA,67,18.3,6-11,11,1228,5.7,10.1,5.7,10.1,0.0,0.0,2.3,4.0,3.6,5.5,9.1,1.7,0.8,4.0,2.6,4.5,13.8,0.566,0.566,,0.566,0.569,0.578,18.0,0.0,0.396,11.7,17.4,14.5,7.8,1.2,9.3,17.6,18.1,106,98,1.3,2.4,3.6,0.142,-1.9,4.6,2.7,1.5,1.13097560976,3.59231707317,21.9756097561,14.5853658537,0.19512195122,0.0487804878049,2.87804878049,6.20731707317,3.47058823529,MIL,4
246,Dwight Powell/2016-17,Dwight Powell,2016-17,25,NBA,77,17.3,6-11,3,1333,5.2,10.2,4.7,8.2,0.6,2.0,2.9,3.8,2.5,5.8,8.3,1.3,1.6,1.1,0.9,3.6,13.9,0.515,0.571,0.284,0.542,0.759,0.588,17.6,0.196,0.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,120,105,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,1.13256097561,3.97195121951,24.4756097561,18.1097560976,0.19512195122,0.0243902439024,1.78048780488,2.90243902439,2.21212121212,DAL,4
247,Terry Rozier/2016-17,Terry Rozier,2016-17,22,NBA,74,17.1,6-2,0,1263,4.3,11.7,2.7,6.6,1.6,5.1,1.5,1.9,1.1,5.3,6.5,3.7,1.3,0.3,1.3,2.0,11.7,0.367,0.405,0.318,0.437,0.773,0.466,10.8,0.436,0.161,3.6,16.3,10.0,15.2,1.8,0.7,9.7,17.1,100,108,0.0,1.4,1.4,0.053,-2.5,0.0,-2.5,-0.2,1.13333333333,4.04555555556,32.6868686869,25.7474747475,0.646464646465,0.0606060606061,0.484848484848,0.89898989899,0.857142857143,BOS,2
248,Bismack Biyombo/2014-15,Bismack Biyombo,2014-15,22,NBA,64,19.4,6-9,21,1243,2.9,5.4,2.9,5.4,0.0,0.0,3.0,5.1,4.6,7.2,11.8,0.5,0.5,2.9,1.5,4.1,8.8,0.543,0.543,,0.543,0.583,0.578,15.2,0.0,0.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,115,99,1.8,2.2,4.0,0.156,-3.2,2.8,-0.4,0.5,1.13391891892,3.515,14.2297297297,9.71621621622,0.108108108108,0.0135135135135,1.91891891892,3.90540540541,2.36666666667,CHO,9
249,Randy Foye/2016-17,Randy Foye,2016-17,33,NBA,69,18.6,6-4,40,1284,3.3,9.1,1.4,3.4,1.9,5.7,1.5,1.8,0.3,4.1,4.3,3.8,1.0,0.3,2.2,2.8,10.0,0.363,0.418,0.33,0.466,0.857,0.506,7.3,0.625,0.194,0.8,11.9,6.4,15.2,1.3,0.5,18.5,14.4,95,113,-0.6,0.7,0.2,0.006,-3.0,-1.0,-3.9,-0.6,1.13802631579,3.66802631579,27.3157894737,20.6184210526,0.368421052632,0.184210526316,0.75,1.17105263158,1.1875,BRK,10
250,Pablo Prigioni/2014-15,Pablo Prigioni,2014-15,37,NBA,67,17.9,6-3,3,1197,2.7,6.9,1.0,1.9,1.7,5.0,1.1,1.2,0.9,2.7,3.6,5.1,2.4,0.0,1.9,2.6,8.2,0.399,0.548,0.343,0.524,0.854,0.557,12.2,0.728,0.18,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,111,107,1.3,1.0,2.3,0.092,0.0,-0.5,-0.5,0.5,1.14828282828,3.85373737374,33.4848484848,28.1919191919,0.565656565657,0.151515151515,0.505050505051,0.89898989899,0.980392156863,TOT,2
251,Noah Vonleh/2016-17,Noah Vonleh,2016-17,21,NBA,74,17.1,6-10,41,1265,3.7,7.7,3.5,7.1,0.2,0.6,1.7,2.7,3.7,7.3,11.0,0.9,0.9,0.8,1.8,4.4,9.3,0.481,0.492,0.35,0.494,0.638,0.525,10.8,0.074,0.348,11.4,22.5,17.0,3.4,1.2,1.7,17.1,13.1,106,110,0.6,1.2,1.8,0.069,-3.5,-0.3,-3.9,-0.6,1.14847058824,3.96223529412,21.9647058824,16.7058823529,0.164705882353,0.0588235294118,1.32941176471,2.65882352941,1.82258064516,POR,9
252,Toney Douglas/2015-16,Toney Douglas,2015-16,29,NBA,61,20.7,6-2,18,1262,5.2,12.7,2.9,6.9,2.3,5.8,2.4,2.8,0.7,3.4,4.1,4.5,2.0,0.1,1.8,3.7,15.1,0.411,0.421,0.399,0.502,0.848,0.543,14.7,0.456,0.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,108,109,1.6,0.9,2.5,0.094,1.4,-0.9,0.5,0.8,1.15094117647,3.364,30.0117647059,22.3294117647,0.270588235294,0.0941176470588,0.364705882353,0.576470588235,0.939393939394,NOP,10
253,Patty Mills/2015-16,Patty Mills,2015-16,27,NBA,81,20.5,6-0,3,1662,5.6,13.3,3.0,6.3,2.7,6.9,1.0,1.3,0.6,2.8,3.4,4.9,1.3,0.1,1.6,2.2,14.9,0.425,0.469,0.384,0.525,0.81,0.541,14.6,0.523,0.095,1.9,8.7,5.4,20.1,1.8,0.3,10.7,19.7,109,102,2.2,2.6,4.8,0.139,2.1,-0.4,1.7,1.6,1.15341269841,3.45873015873,33.5793650794,26.1349206349,0.555555555556,0.134920634921,0.349206349206,0.547619047619,0.977777777778,SAS,2
254,Andrew Harrison/2016-17,Andrew Harrison,2016-17,22,NBA,72,20.5,6-6,18,1474,2.9,8.8,1.8,5.0,1.1,3.8,3.6,4.7,0.6,2.8,3.3,4.8,1.3,0.5,2.1,4.7,10.4,0.325,0.363,0.276,0.385,0.763,0.477,8.7,0.433,0.539,1.7,9.0,5.3,20.0,1.9,1.3,16.0,16.4,100,109,0.0,1.5,1.6,0.051,-2.4,0.0,-2.5,-0.2,1.15639534884,3.51674418605,38.1976744186,29.6279069767,0.755813953488,0.255813953488,0.639534883721,1.10465116279,1.25,MEM,2
255,Rasual Butler/2014-15,Rasual Butler,2014-15,35,NBA,75,20.1,6-7,1,1505,5.2,12.4,3.0,6.7,2.2,5.6,1.3,1.6,0.6,4.1,4.7,1.5,0.7,0.5,1.1,2.3,13.9,0.422,0.45,0.387,0.51,0.791,0.531,11.4,0.455,0.13,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,104,105,1.0,1.6,2.6,0.084,-0.8,-0.8,-1.7,0.1,1.15880434783,3.49043478261,20.1413043478,13.097826087,0.195652173913,0.108695652174,0.70652173913,1.19565217391,1.2037037037,WAS,1
256,Manu Ginobili/2016-17,Manu Ginobili,2016-17,39,NBA,69,18.7,6-6,0,1291,4.8,12.2,2.3,5.9,2.5,6.3,2.4,3.0,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4,0.39,0.387,0.392,0.491,0.804,0.532,13.9,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,104,102,0.6,2.4,3.0,0.11,0.5,1.4,1.9,1.3,1.16033707865,3.80561797753,28.7303370787,20.0561797753,0.640449438202,0.247191011236,0.415730337079,0.865168539326,0.685185185185,SAS,10
257,Brian Roberts/2014-15,Brian Roberts,2014-15,29,NBA,72,18.5,6-1,10,1330,4.8,12.2,3.1,7.0,1.7,5.2,1.8,2.0,0.4,2.6,3.0,4.4,0.9,0.2,1.5,2.0,13.0,0.389,0.44,0.321,0.458,0.892,0.495,11.7,0.427,0.164,1.0,8.2,4.5,20.3,1.3,0.4,10.5,18.6,101,107,0.6,1.2,1.8,0.064,-0.8,-1.7,-2.5,-0.2,1.1637804878,3.79804878049,37.0853658537,28.7926829268,0.707317073171,0.0975609756098,0.329268292683,0.59756097561,0.870967741935,CHO,2
258,Tony Snell/2014-15,Tony Snell,2014-15,23,NBA,72,19.6,6-7,22,1412,4.1,9.5,2.2,4.4,1.9,5.0,1.1,1.4,0.8,3.7,4.5,1.6,0.8,0.3,1.2,2.2,11.1,0.429,0.494,0.371,0.527,0.8,0.55,10.2,0.531,0.148,2.5,10.9,6.8,6.8,1.2,0.6,10.8,14.1,108,107,1.2,1.2,2.4,0.082,-0.6,-0.9,-1.5,0.2,1.164,3.71789473684,18.5684210526,12.7684210526,0.410526315789,0.0631578947368,0.557894736842,1.10526315789,1.03921568627,CHI,6
259,Shelvin Mack/2016-17,Shelvin Mack,2016-17,26,NBA,55,21.9,6-3,9,1205,5.1,11.4,4.0,7.8,1.1,3.6,1.6,2.3,0.6,3.2,3.8,4.6,1.3,0.1,2.7,3.0,12.8,0.446,0.51,0.308,0.495,0.688,0.518,10.9,0.315,0.202,2.0,10.1,6.1,20.4,1.8,0.2,17.8,19.6,99,107,-0.1,1.5,1.4,0.054,-1.7,-0.1,-1.8,0.1,1.1665,3.374125,36.65,28.4375,0.3875,0.1875,0.675,1.1375,1.17391304348,UTA,2
260,Amir Johnson/2016-17,Amir Johnson,2016-17,29,NBA,80,20.1,6-9,77,1608,4.8,8.3,4.2,6.8,0.6,1.5,1.5,2.2,2.6,5.6,8.2,3.1,1.2,1.4,1.7,4.7,11.6,0.576,0.612,0.409,0.612,0.67,0.628,15.0,0.178,0.27,8.2,17.0,12.6,13.0,1.6,3.2,15.7,13.6,121,107,2.9,2.1,5.0,0.149,-0.2,2.4,2.2,1.7,1.16887755102,3.77612244898,26.5204081633,20.693877551,0.428571428571,0.163265306122,2.11224489796,4.37755102041,2.35227272727,BOS,1
261,Richard Jefferson/2016-17,Richard Jefferson,2016-17,36,NBA,79,20.4,6-7,13,1614,3.4,7.7,2.0,3.5,1.4,4.1,1.8,2.4,0.6,3.9,4.5,1.7,0.6,0.2,1.2,3.4,10.0,0.446,0.58,0.333,0.536,0.741,0.574,8.2,0.542,0.315,2.0,11.5,6.9,6.6,0.8,0.5,11.8,12.2,111,113,1.3,0.8,2.1,0.063,-1.3,-1.0,-2.4,-0.1,1.17292929293,3.60171717172,23.8080808081,17.4646464646,0.373737373737,0.0707070707071,0.969696969697,1.77777777778,1.41176470588,CLE,1
262,Derrick Williams/2015-16,Derrick Williams,2015-16,24,NBA,80,17.9,6-8,9,1435,6.4,14.2,5.3,10.4,1.1,3.8,4.9,6.4,1.2,6.2,7.4,1.9,0.7,0.2,1.5,1.7,18.7,0.45,0.506,0.293,0.488,0.758,0.55,17.2,0.265,0.453,3.6,18.7,11.3,8.9,1.0,0.5,8.3,23.3,110,108,2.4,1.2,3.6,0.12,-0.1,-2.4,-2.6,-0.2,1.17573170732,3.96585365854,31.5487804878,21.5365853659,0.317073170732,0.0487804878049,0.5,1.0487804878,0.836734693878,NYK,8
263,Mike Muscala/2016-17,Mike Muscala,2016-17,25,NBA,70,17.7,6-11,3,1237,4.9,9.8,3.6,6.6,1.3,3.2,1.4,1.9,2.2,4.8,7.0,2.8,0.9,1.2,1.6,2.8,12.7,0.504,0.546,0.418,0.573,0.766,0.596,14.4,0.326,0.19,6.9,14.4,10.7,11.9,1.2,2.8,13.1,14.8,116,107,1.8,1.6,3.4,0.132,-0.4,1.5,1.1,1.0,1.17728395062,4.11308641975,25.8395061728,19.8641975309,0.382716049383,0.123456790123,1.74074074074,3.38271604938,2.07352941176,ATL,1
264,Trey Lyles/2015-16,Trey Lyles,2015-16,20,NBA,80,17.3,6-10,33,1382,5.0,11.4,3.7,8.0,1.3,3.3,1.5,2.1,1.5,6.3,7.8,1.5,0.7,0.5,1.7,3.0,12.7,0.438,0.461,0.383,0.494,0.695,0.517,11.6,0.294,0.188,5.0,20.2,12.6,7.1,1.0,1.1,12.1,17.9,102,105,0.6,1.7,2.3,0.079,-2.4,-0.4,-2.8,-0.3,1.18036585366,4.16414634146,33.7195121951,26.6829268293,0.121951219512,0.0853658536585,1.56097560976,2.81707317073,1.88235294118,UTA,8
265,PJ Hairston/2015-16,PJ Hairston,2015-16,23,NBA,66,19.9,6-6,52,1313,4.0,11.2,2.1,4.6,1.9,6.6,1.4,1.8,0.7,4.1,4.8,1.0,0.9,0.3,1.1,3.8,11.2,0.355,0.449,0.29,0.441,0.781,0.47,6.9,0.591,0.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,93,108,-0.6,1.1,0.6,0.021,-2.7,-1.5,-4.2,-0.7,1.18088607595,3.63759493671,17.2658227848,10.746835443,0.20253164557,0.0759493670886,0.556962025316,1.20253164557,0.95652173913,TOT,6
266,Ersan Ilyasova/2014-15,Ersan Ilyasova,2014-15,27,NBA,58,22.7,6-10,36,1319,7.2,15.2,5.2,10.0,2.0,5.2,1.9,2.9,2.2,5.4,7.6,1.5,1.0,0.5,1.2,4.1,18.3,0.472,0.515,0.389,0.539,0.645,0.554,16.8,0.341,0.192,7.0,17.0,12.0,7.4,1.4,1.2,6.9,22.1,111,103,2.3,1.7,4.0,0.146,1.2,-1.4,-0.2,0.6,1.18130952381,3.05714285714,28.6785714286,19.369047619,0.214285714286,0.0595238095238,1.69047619048,3.2619047619,2.32786885246,MIL,4
267,Timothe LuwawuCabarrot/2016-17,Timothe LuwawuCabarrot,2016-17,21,NBA,69,17.2,6-6,19,1190,4.4,10.9,2.9,6.1,1.5,4.9,3.2,3.7,0.8,3.8,4.5,2.3,1.0,0.3,2.2,4.7,13.5,0.402,0.475,0.311,0.471,0.854,0.536,8.5,0.446,0.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,100,112,0.0,0.8,0.8,0.034,-2.8,-1.2,-4.0,-0.6,1.18197530864,4.04419753086,20.4691358025,13.6666666667,0.296296296296,0.0987654320988,0.79012345679,1.43209876543,1.30612244898,PHI,6
268,Jaylen Brown/2016-17,Jaylen Brown,2016-17,20,NBA,78,17.2,6-7,20,1341,5.2,11.4,3.9,7.7,1.2,3.6,2.3,3.3,1.2,4.7,5.9,1.7,0.9,0.5,1.8,3.8,13.8,0.454,0.507,0.341,0.508,0.685,0.539,10.3,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,102,110,0.2,1.3,1.5,0.053,-3.1,-0.9,-4.0,-0.7,1.1821875,4.244375,20.625,13.65625,0.1875,0.0416666666667,0.6875,1.17708333333,1.04761904762,BOS,1
269,Kris Dunn/2016-17,Kris Dunn,2016-17,22,NBA,78,17.1,6-4,7,1333,3.2,8.5,2.6,6.5,0.6,2.0,1.0,1.6,0.6,3.8,4.5,5.1,2.1,1.0,2.4,4.8,7.9,0.377,0.404,0.288,0.411,0.61,0.432,8.1,0.233,0.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,90,109,-1.2,1.3,0.1,0.004,-3.7,1.5,-2.2,-0.1,1.18289156627,4.16144578313,32.5180722892,26.2168674699,0.578313253012,0.144578313253,0.78313253012,1.43373493976,1.22641509434,MIN,2
270,Dwyane Wade/2015-16,Dwyane Wade,2015-16,34,NBA,74,30.5,6-4,73,2258,8.6,18.9,8.5,18.2,0.1,0.7,5.1,6.5,1.3,3.5,4.8,5.5,1.3,0.7,3.2,1.8,22.5,0.456,0.468,0.159,0.459,0.793,0.517,20.3,0.037,0.343,4.3,10.7,7.6,27.4,1.8,1.4,13.0,31.6,103,106,2.4,2.6,4.9,0.105,0.9,-0.1,0.8,1.6,1.18555555556,2.29215686275,33.8300653595,19.9869281046,0.307189542484,0.307189542484,0.555555555556,1.01307189542,1.18055555556,MIA,2
271,Gerald Green/2015-16,Gerald Green,2015-16,30,NBA,69,22.6,6-7,14,1557,5.3,13.6,3.4,7.6,1.9,6.0,1.7,2.1,0.6,3.2,3.8,1.3,0.9,0.4,1.1,2.8,14.2,0.392,0.446,0.323,0.463,0.783,0.491,10.1,0.443,0.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,99,107,0.3,1.4,1.7,0.052,-1.2,-1.8,-3.0,-0.4,1.18683673469,3.45244897959,19.0204081633,10.9693877551,0.132653061224,0.112244897959,0.602040816327,1.11224489796,1.11320754717,MIA,6
