Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Andre Roberson,2015-16,24,OKC,NBA,70,22.2,6-7,70,1553,3.2,6.4,2.4,4,0.7,2.4,0.8,1.3,1.8,4,5.8,1.1,1.2,1,0.8,3.1,7.8,0.496,0.608,0.311,0.555,0.611,0.566,10.2,0.376,0.197,5.9,11.4,8.8,4,1.7,2,10.5,9.1,119,106,1.8,1.6,3.4,0.105,0,1.3,1.4,1.3,1.70147727273,4.47943181818,18.8409090909,13.2613636364,0.238636363636,0.0568181818182,1.10227272727,2.17045454545,1.38571428571
Doug McDermott,2015-16,24,CHI,NBA,81,23,6-8,4,1861,5.6,12.5,3.5,7.4,2.1,5,1.4,1.6,0.7,3.1,3.8,1.1,0.3,0.1,1,2.5,14.8,0.452,0.47,0.425,0.537,0.857,0.561,10.9,0.402,0.13,2.1,8.8,5.5,5,0.4,0.2,7.2,17.3,110,112,2.1,0.7,2.8,0.073,-0.3,-2.8,-3.1,-0.5,1.70228915663,4.42493975904,24.3975903614,14.8072289157,0.253012048193,0.0361445783133,1.03614457831,1.72289156627,1.32307692308
Omri Casspi,2015-16,27,SAC,NBA,69,27.2,6-9,21,1880,5.7,11.9,3.6,6.7,2.1,5.2,2,3,1.1,6.7,7.9,1.8,1.1,0.3,1.8,2.9,15.6,0.481,0.537,0.409,0.571,0.648,0.587,13.9,0.441,0.256,3.4,20.1,11.8,7.5,1.4,0.7,12,17.8,109,108,2.1,1.5,3.6,0.092,0.3,-0.6,-0.3,0.8,1.71525,3.781125,42.0375,30.7375,0.4375,0.1125,1.7375,2.6875,2.31666666667
JJ Redick,2015-16,31,LAC,NBA,75,28,6-4,75,2097,7.2,15.1,3.8,7.9,3.4,7.2,3.1,3.5,0.2,2.2,2.4,1.8,0.7,0.1,1.3,2.3,21,0.48,0.484,0.475,0.593,0.888,0.632,17.5,0.478,0.233,0.5,6.6,3.6,8.6,1,0.2,7.4,22.6,118,109,5.3,1.4,6.7,0.154,3.5,-2.7,0.8,1.5,1.71767676768,3.70121212121,28.595959596,16.4545454545,0.373737373737,0.191919191919,0.515151515152,1.10101010101,0.944444444444
Garrett Temple,2015-16,29,WAS,NBA,80,24.4,6-6,43,1951,3.7,9.3,2.1,4.6,1.6,4.8,1.7,2.3,0.7,3.2,3.9,2.6,1.3,0.3,1.2,3.6,10.7,0.398,0.453,0.345,0.486,0.728,0.52,9.3,0.511,0.248,2,10.3,6.1,10,1.7,0.7,10.3,14,104,108,1,1.7,2.7,0.066,-1,0.1,-1,0.5,1.73182926829,4.25768292683,30.9268292683,22.0365853659,0.451219512195,0.134146341463,0.90243902439,1.78048780488,1.23333333333
Kyle Korver,2015-16,34,ATL,NBA,80,30,6-7,80,2401,4,9.2,1.6,3.3,2.4,6,0.7,0.8,0.2,3.7,3.9,2.5,0.9,0.5,1.5,2.4,11.1,0.435,0.502,0.398,0.563,0.833,0.578,9.7,0.644,0.088,0.7,10.9,5.9,9.9,1.2,1.1,13.3,13.7,104,105,1.2,2.9,4.1,0.081,-0.7,0.5,-0.2,1.1,1.73633928571,3.45133928571,26.7053571429,18.7321428571,0.428571428571,0.107142857143,1.42857142857,2.57142857143,1.90476190476
Raymond Felton,2015-16,31,DAL,NBA,80,27.4,6-1,31,2192,4.5,11.2,3.6,7.7,1,3.5,2.4,2.9,0.6,3.6,4.2,4.7,1.1,0.2,2,2.3,12.5,0.406,0.463,0.282,0.45,0.847,0.502,11.9,0.312,0.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,102,108,1,1.7,2.7,0.059,-1.1,0.2,-0.9,0.6,1.73695652174,3.77836956522,52.7065217391,40.3695652174,0.760869565217,0.391304347826,0.739130434783,1.34782608696,1.0625
Brandon Knight,2015-16,24,PHO,NBA,52,36,6-3,50,1870,7.1,17.2,4.8,10.5,2.3,6.8,3,3.5,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,0.415,0.461,0.342,0.482,0.852,0.522,14.7,0.392,0.204,2,9.9,5.9,24.4,1.6,0.9,15.4,26.2,100,111,0.7,0.9,1.7,0.043,1.2,-1.5,-0.3,0.8,1.74727272727,2.91220779221,55.7662337662,37.961038961,0.935064935065,0.233766233766,0.597402597403,0.935064935065,1.24324324324
Michael CarterWilliams,2015-16,24,MIL,NBA,54,30.5,6-6,37,1649,5.5,12.1,5.2,10.9,0.3,1.2,2.3,3.5,1,5,6,6.1,1.7,0.9,3.3,3.5,13.6,0.452,0.472,0.273,0.466,0.654,0.497,13.9,0.099,0.292,3.4,15.7,9.6,26.6,2.5,2.1,19.6,21.3,96,107,-0.4,1.6,1.2,0.035,-1.6,0.9,-0.8,0.5,1.75289855072,3.45086956522,57.3913043478,43.5362318841,1.07246376812,0.405797101449,1.08695652174,1.88405797101,1.5625
Aaron Gordon,2015-16,20,ORL,NBA,78,23.9,6-9,37,1863,5.3,11.2,4.5,8.4,0.8,2.7,2.5,3.7,3,6.8,9.8,2.5,1.1,1.1,1.3,3,13.9,0.473,0.531,0.296,0.509,0.668,0.541,17,0.245,0.333,9,21.3,15.1,10.3,1.6,2.4,9,17.3,114,105,3.2,2.2,5.4,0.139,0.6,1.2,1.8,1.8,1.7555,4.4095,38.4875,28.2,0.3875,0.15,1.7375,3.2375,2.01449275362
Ish Smith,2015-16,27,TOT,NBA,77,29.1,6-0,53,2239,6.4,15.5,5.5,12.8,0.9,2.7,2,2.8,0.7,4.2,4.9,8.1,1.4,0.4,2.8,2.1,15.6,0.411,0.428,0.329,0.44,0.693,0.465,14.9,0.176,0.182,2,13.3,7.5,38.3,1.9,0.8,14.4,23.9,98,110,0,1.3,1.3,0.027,-0.6,-1.1,-1.7,0.1,1.76010309278,3.64587628866,65.9793814433,50.793814433,0.80412371134,0.39175257732,1.20618556701,1.9381443299,1.74626865672
Carmelo Anthony,2015-16,31,NYK,NBA,72,35.1,6-8,72,2530,8.1,18.6,6.6,14.2,1.5,4.4,4.8,5.7,1.4,6.5,7.9,4.3,0.9,0.5,2.5,2.6,22.4,0.434,0.463,0.339,0.474,0.829,0.53,20.3,0.237,0.308,4.3,19.5,12,21.9,1.3,1.1,10.6,29.7,107,107,3.9,2.5,6.4,0.121,2.8,-0.2,2.6,2.9,1.76076923077,3.01197802198,53.5494505495,33.6593406593,0.67032967033,0.21978021978,0.923076923077,1.68131868132,1.47368421053
Jahlil Okafor,2015-16,20,PHI,NBA,53,30,6-11,48,1591,9,17.7,9,17.5,0,0.1,3,4.4,2.8,5.7,8.4,1.5,0.5,1.4,2.8,3.2,21,0.508,0.511,0.167,0.509,0.686,0.536,17.1,0.008,0.248,8.1,17.8,12.8,8.2,0.7,2.9,12.5,27.3,99,110,0.3,0.9,1.2,0.037,-2.6,-1.5,-4.1,-0.8,1.76822580645,3.55435483871,45.8870967742,27.5967741935,0.258064516129,0.112903225806,3.43548387097,6.85483870968,3.94444444444
Gorgui Dieng,2015-16,26,MIN,NBA,82,27.1,6-11,39,2220,5,9.4,4.9,9.1,0.1,0.3,3.3,4,2.5,6.9,9.5,2.3,1.5,1.6,2.3,3.6,13.4,0.532,0.54,0.3,0.537,0.827,0.601,17.1,0.035,0.428,8.3,22.1,15.3,10.1,2.1,3.5,16.9,16.7,113,106,3.4,2.5,5.9,0.127,0,2.4,2.4,2.5,1.76963414634,3.91573170732,39.7804878049,28.5487804878,0.30487804878,0.19512195122,3.5487804878,6.75609756098,3.88
DeMarcus Cousins,2015-16,25,SAC,NBA,65,34.6,6-11,65,2246,9.6,21.3,8.5,18,1.1,3.4,7.6,10.6,2.5,9.4,12,3.4,1.6,1.5,4,3.8,28,0.451,0.473,0.333,0.477,0.718,0.538,23.6,0.158,0.498,7.7,28.2,18,17,2.2,3.3,13.3,35.4,103,103,2.4,3.3,5.7,0.122,1,1.6,2.6,2.6,1.77961038961,3.10194805195,60.7922077922,34.6883116883,0.623376623377,0.233766233766,3.48051948052,7.02597402597,4.1875
Mason Plumlee,2015-16,25,POR,NBA,82,25.4,6-11,82,2084,4.6,8.9,4.6,8.9,0,0.1,3.7,5.8,3.5,7.4,10.8,3.9,1.2,1.5,2.7,4.4,12.9,0.516,0.52,0,0.516,0.642,0.564,17.2,0.008,0.648,10.4,22.2,16.3,16.2,1.6,3.2,18.8,17.1,112,104,3.4,2.7,6.1,0.14,-0.2,3,2.8,2.5,1.78031914894,4.1714893617,44.4893617021,32.7553191489,0.425531914894,0.223404255319,4.18085106383,7.87234042553,4.27173913043
Jeremy Lin,2015-16,27,CHO,NBA,78,26.3,6-3,13,2048,5.3,12.8,3.9,8.8,1.3,4,4.2,5.1,0.7,3.7,4.4,4.1,1,0.7,2.6,2.9,16.1,0.412,0.446,0.336,0.464,0.815,0.534,13.8,0.31,0.401,2.2,11.4,6.8,18.6,1.4,1.7,14.9,22.2,102,106,1.3,2.3,3.5,0.082,-0.9,-0.2,-1.1,0.5,1.78662921348,4.06842696629,45.6741573034,30.3820224719,0.752808988764,0.337078651685,1.03370786517,1.8202247191,1.39393939394
JR Smith,2015-16,30,CLE,NBA,77,30.7,6-6,77,2362,5.4,13,2.3,5.2,3.1,7.8,0.7,1.1,0.7,2.7,3.3,2,1.2,0.3,0.9,3.1,14.6,0.415,0.438,0.4,0.535,0.634,0.542,12.4,0.6,0.084,2.1,8.3,5.2,8.5,1.8,0.7,6.3,18,110,106,3,2.5,5.5,0.111,1.8,-0.4,1.3,2,1.78754385965,3.41105263158,31.7807017544,20.6666666667,0.473684210526,0.114035087719,0.578947368421,1.08771929825,1.06451612903
Dion Waiters,2015-16,24,OKC,NBA,78,27.6,6-4,15,2152,4.7,11.8,3.3,7.8,1.4,4,1.9,2.6,0.6,2.8,3.4,2.6,1.4,0.3,2,2.4,12.7,0.399,0.421,0.358,0.46,0.713,0.492,9.4,0.34,0.222,1.9,8,5.1,10,1.9,0.5,13.4,17.7,99,108,0.3,1.8,2.1,0.046,-1.5,-0.6,-2.1,-0.1,1.792,3.91052631579,29.8631578947,17.6421052632,0.368421052632,0.157894736842,0.852631578947,1.63157894737,1.125
Langston Galloway,2015-16,24,NYK,NBA,82,24.8,6-2,7,2033,4.1,10.4,2.7,6.4,1.4,4,1.5,2,0.8,4.3,5.1,3.7,1.4,0.4,1.1,3.1,11.1,0.393,0.423,0.344,0.458,0.754,0.49,11.7,0.381,0.194,2.3,13,7.7,15.7,1.9,0.8,8.7,15.6,105,108,1.4,1.8,3.3,0.077,-0.4,0.1,-0.4,0.8,1.79463414634,4.32926829268,46.8658536585,36.9756097561,0.670731707317,0.317073170732,0.719512195122,1.4756097561,0.951612903226
DeAndre Jordan,2015-16,27,LAC,NBA,77,33.7,6-11,77,2598,4.9,7,4.9,7,0,0,3.7,8.6,3.7,11,14.7,1.2,0.7,2.5,1.5,2.9,13.6,0.703,0.704,0,0.703,0.43,0.628,20.6,0.002,1.219,11.4,32.7,22.2,5.3,1,5.4,12.1,15.4,122,98,6,5.5,11.5,0.213,-0.4,3.8,3.4,3.5,1.7951,3.1938,45.46,35.99,0.44,0.11,2.83,6.24,3.58227848101
Bojan Bogdanovic,2015-16,26,BRK,NBA,79,26.8,6-8,39,2115,5.5,12.7,3.3,7,2.2,5.8,1.9,2.2,0.6,3.7,4.3,1.7,0.5,0.1,2,2,15.1,0.433,0.474,0.382,0.519,0.833,0.55,10.7,0.451,0.176,1.9,11.8,6.8,7.3,0.7,0.2,12.5,19.4,102,115,0.9,0,0.9,0.021,-0.5,-2.9,-3.4,-0.8,1.79585365854,4.03524390244,31.1585365854,18.8780487805,0.292682926829,0.134146341463,1.26829268293,1.93902439024,1.6
Hassan Whiteside,2015-16,26,MIA,NBA,73,29.1,7-0,43,2125,7,11.6,7,11.6,0,0,3.6,5.6,4,10.6,14.7,0.5,0.7,4.6,2.3,3.4,17.6,0.606,0.606,,0.606,0.65,0.629,25.7,0,0.482,13.1,32.4,23.1,2.4,1.1,9.7,14.2,20.7,117,95,5,5.3,10.3,0.233,-0.9,3.4,2.5,2.4,1.80546511628,3.72860465116,38.6860465116,25.3488372093,0.244186046512,0.046511627907,4.66279069767,9.91860465116,4.95061728395
Steven Adams,2015-16,22,OKC,NBA,80,25.2,7-0,80,2014,4.7,7.6,4.7,7.6,0,0,2,3.5,3.9,5.6,9.5,1.1,0.8,1.6,1.5,4,11.4,0.613,0.613,,0.613,0.582,0.621,15.5,0,0.46,12.5,16.1,14.4,4.3,1,3.3,14.1,12.6,123,105,4.2,2.3,6.5,0.155,0.8,1.3,2.1,2.1,1.80929292929,4.14262626263,45.1212121212,36.8080808081,0.383838383838,0.0505050505051,2.93939393939,5.86868686869,3.09574468085
Luol Deng,2015-16,30,MIA,NBA,74,32.4,6-9,73,2394,5.1,11.2,3.8,7.4,1.3,3.8,2.2,2.9,1.6,5,6.7,2.1,1.1,0.4,1.2,1.8,13.7,0.455,0.513,0.344,0.514,0.755,0.549,15,0.344,0.258,5.3,15.4,10.5,9,1.6,0.9,8.9,17.4,112,105,3.5,2.8,6.4,0.128,1.3,0.6,1.9,2.3,1.82196428571,3.33348214286,42.9375,32.3571428571,0.321428571429,0.116071428571,1.64285714286,2.96428571429,2.19047619048
Devin Booker,2015-16,19,PHO,NBA,76,27.7,6-6,51,2108,6.3,14.8,4.6,9.9,1.7,4.9,3.7,4.4,0.5,2.7,3.2,3.4,0.8,0.3,2.7,3.8,17.9,0.423,0.464,0.343,0.48,0.84,0.535,11.9,0.333,0.295,1.4,8.4,4.8,15.8,1,0.8,14,23,102,112,1.2,0.7,1.9,0.043,-0.6,-2.4,-3.1,-0.6,1.82617283951,3.9712345679,41.037037037,25,0.518518518519,0.296296296296,0.913580246914,1.61728395062,1.29824561404
Danilo Gallinari,2015-16,27,DEN,NBA,53,34.7,6-10,53,1839,5.6,13.7,3.9,9,1.7,4.7,7.3,8.5,1,4.5,5.5,2.6,0.8,0.4,1.5,1.7,20.3,0.41,0.434,0.364,0.472,0.868,0.582,19,0.341,0.617,3.1,14,8.5,11.8,1.1,0.8,8,23,120,111,5.4,0.9,6.3,0.165,2.9,-1.8,1.2,1.5,1.82731343284,3.16179104478,43.7910447761,26.8955223881,0.373134328358,0.089552238806,1.08955223881,1.94029850746,1.58695652174
Thaddeus Young,2015-16,27,BRK,NBA,73,33,6-8,73,2407,7.4,14.4,7.3,14,0.1,0.4,1.6,2.4,2.6,7.2,9.9,2,1.7,0.6,2,2.7,16.5,0.514,0.523,0.233,0.518,0.644,0.533,17.5,0.031,0.169,8.1,23,15.4,9.5,2.3,1.2,11.6,21.6,104,107,1.9,2.2,4.1,0.081,-0.5,0.6,0.1,1.3,1.82903225806,3.32860215054,50.1290322581,36.1612903226,0.462365591398,0.10752688172,2.15053763441,3.95698924731,2.85714285714
Greg Monroe,2015-16,25,MIL,NBA,79,29.3,6-11,67,2314,7.6,14.6,7.6,14.6,0,0,3.5,4.8,3.4,7.4,10.8,2.8,1.1,1,2,2.5,18.8,0.522,0.522,0,0.522,0.74,0.562,21.8,0.001,0.327,10.9,23.4,17.2,13.2,1.6,2.5,10.7,23.5,113,106,5,2.4,7.5,0.155,1.3,0.2,1.5,2.1,1.83182926829,3.7556097561,45.1951219512,28.8902439024,0.548780487805,0.292682926829,3.70731707317,7.20731707317,3.94805194805
Jared Dudley,2015-16,30,WAS,NBA,81,25.9,6-7,41,2098,4,8.4,2.3,4.3,1.7,4.1,1.2,1.7,0.9,4,4.9,2.9,1.3,0.3,1.4,3.3,10.9,0.478,0.534,0.42,0.581,0.735,0.602,11.7,0.489,0.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,114,107,2.6,2,4.6,0.105,0.3,0.6,1,1.6,1.83256097561,4.25853658537,45.9512195122,37.512195122,0.512195121951,0.292682926829,2.31707317073,4.24390243902,2.60273972603
Allen Crabbe,2015-16,23,POR,NBA,81,26,6-6,8,2105,5.3,11.6,3.4,6.7,1.9,4.9,1.7,1.9,0.5,3.2,3.7,1.7,1.1,0.3,1.1,3.3,14.2,0.459,0.506,0.393,0.541,0.867,0.572,12.2,0.42,0.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,114,110,3.1,1.2,4.3,0.098,0.4,-1.1,-0.7,0.7,1.84193548387,4.22451612903,30.7956989247,20.5591397849,0.408602150538,0.172043010753,0.634408602151,1.24731182796,0.936507936508
Jerami Grant,2015-16,21,PHI,NBA,77,26.8,6-8,52,2066,4.4,10.4,3.8,7.9,0.6,2.5,3.7,5.6,1.7,4.6,6.3,2.4,0.9,2.2,1.9,3.7,13.1,0.419,0.477,0.24,0.448,0.658,0.506,12.6,0.244,0.538,5,14.3,9.5,10.4,1.3,4.7,12.9,18,100,108,0.5,1.6,2.1,0.05,-2.6,1.3,-1.3,0.4,1.8434939759,4.12710843373,44,31.9759036145,0.373493975904,0.0963855421687,2.14457831325,4.71084337349,2.34210526316
Al Horford,2015-16,29,ATL,NBA,82,32.1,6-10,82,2631,7.2,14.3,6,10.8,1.2,3.5,1.4,1.8,2,6.1,8.2,3.6,0.9,1.7,1.5,2.2,17.1,0.505,0.557,0.344,0.547,0.798,0.565,19.4,0.244,0.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,113,101,4.9,4.5,9.4,0.172,1.5,2.6,4.1,4.1,1.84663551402,3.43700934579,55.0841121495,41,0.635514018692,0.261682242991,3.47663551402,7.09345794393,4.08791208791
Deron Williams,2015-16,31,DAL,NBA,65,32.4,6-3,63,2106,5.5,13.2,3.8,8.4,1.7,4.8,3.1,3.5,0.3,2.9,3.2,6.5,1,0.2,2.6,2.6,15.7,0.414,0.454,0.344,0.477,0.869,0.53,14.6,0.364,0.266,1,8.9,5,29.3,1.5,0.6,14.8,22,105,109,2.2,1.4,3.7,0.083,0.9,-1,-0.1,1,1.84975308642,3.52395061728,73.1604938272,57.975308642,1.13580246914,0.567901234568,0.777777777778,1.34567901235,1.23529411765
Robin Lopez,2015-16,27,NYK,NBA,82,27.1,7-0,82,2219,5.8,10.7,5.8,10.7,0,0,2.1,2.6,4.3,5.4,9.8,1.8,0.3,2.1,2.2,3,13.7,0.539,0.54,0,0.539,0.795,0.574,17.6,0.002,0.243,13.4,16.2,14.8,8.5,0.4,4.4,15.4,17.7,113,107,3.7,2.1,5.8,0.126,0.1,1.3,1.4,1.9,1.85548780488,4.12597560976,44.8048780488,33.4146341463,0.317073170732,0.0853658536585,3.48780487805,7.70731707317,3.575
Rudy Gay,2015-16,29,SAC,NBA,70,34,6-8,70,2379,7.1,15.2,5.9,12,1.1,3.3,3,3.8,1.6,5.3,6.9,1.8,1.5,0.8,2.1,2.8,18.2,0.463,0.495,0.344,0.5,0.78,0.538,15.5,0.214,0.252,4.7,15.9,10.4,8,2,1.7,11.1,22.4,104,108,1.8,2.1,3.8,0.078,-0.4,0.1,-0.4,1,1.85777777778,3.29033333333,41.1666666667,25.7,0.466666666667,0.177777777778,1.54444444444,2.82222222222,2.171875
Julius Randle,2015-16,21,LAL,NBA,81,28.2,6-9,60,2286,5.6,13.1,5.5,12.6,0.2,0.6,3,4.3,2.7,10.3,13.1,2.3,0.8,0.5,2.3,3.8,14.5,0.429,0.436,0.278,0.435,0.715,0.482,13.9,0.043,0.323,7.8,32,19.5,11,1.2,1,13.5,21.2,97,108,-0.3,1.9,1.6,0.035,-3.7,0,-3.6,-0.9,1.86365853659,3.97073170732,55.4390243902,40.5609756098,0.243902439024,0.0975609756098,2.46341463415,4.37804878049,2.72972972973
LaMarcus Aldridge,2015-16,30,SAS,NBA,74,30.6,6-11,74,2261,8.5,16.6,8.5,16.4,0,0.3,4.1,4.8,2.8,7.3,10.1,1.8,0.6,1.3,1.6,2.4,21.2,0.513,0.521,0,0.513,0.858,0.565,22.4,0.015,0.289,9.2,22.2,15.9,8.1,0.9,2.8,7.8,25.9,114,99,5.6,4.5,10.1,0.215,0.7,1.1,1.8,2.2,1.87563829787,3.64670212766,50.5531914894,33.3404255319,0.478723404255,0.0531914893617,2.58510638298,5.5,2.92771084337
Hollis Thompson,2015-16,24,PHI,NBA,77,28,6-8,17,2154,4.5,11.4,2,4.8,2.5,6.6,1.2,1.6,0.9,3.6,4.5,1.7,0.6,0.4,1.3,3.1,12.7,0.397,0.42,0.38,0.507,0.719,0.525,9.2,0.576,0.141,2.6,11.4,6.9,7.4,0.8,0.8,9.5,16.2,101,113,0.7,0.5,1.2,0.026,-1.1,-2,-3.1,-0.6,1.88674698795,4.0565060241,31.0361445783,20.5903614458,0.228915662651,0.21686746988,1.07228915663,2.14457831325,1.32835820896
Kent Bazemore,2015-16,26,ATL,NBA,75,27.8,6-5,68,2083,5.5,12.5,3.6,7.3,1.9,5.3,2.1,2.6,0.5,6.1,6.6,3,1.7,0.7,2.4,3,15.1,0.441,0.502,0.357,0.517,0.815,0.551,13.4,0.421,0.208,1.5,18,9.9,12.7,2.3,1.4,14.8,20,99,100,0.3,3.8,4.1,0.094,-1.3,1.6,0.3,1.2,1.88827956989,4.01086021505,44.4301075269,31.4193548387,0.752688172043,0.193548387097,1.05376344086,1.98924731183,1.42028985507
Arron Afflalo,2015-16,30,NYK,NBA,71,33.4,6-5,57,2371,5.4,12.1,4,8.5,1.4,3.6,1.7,2,0.3,3.7,4,2.2,0.4,0.2,1.2,2.2,13.8,0.443,0.469,0.382,0.5,0.84,0.531,10.9,0.298,0.164,1.1,11,6.1,9.9,0.5,0.3,8.7,17.9,105,112,1.8,0.9,2.7,0.055,-0.6,-1.8,-2.4,-0.2,1.89126436782,3.40747126437,43.7471264368,31.6896551724,0.620689655172,0.252873563218,0.586206896552,0.988505747126,1
Marcus Smart,2015-16,21,BOS,NBA,61,27.3,6-4,10,1667,4,11.4,2.7,6.2,1.3,5.2,2.8,3.6,1.6,3.9,5.5,4,2,0.4,1.7,4,12.1,0.348,0.427,0.253,0.405,0.777,0.463,11.3,0.456,0.314,4.8,11.6,8.1,15.8,2.7,0.8,11.7,17.4,101,103,0.5,2.4,2.9,0.083,-0.6,1.3,0.7,1.1,1.90820895522,4.11910447761,46.9552238806,33.8059701493,0.671641791045,0.328358208955,0.820895522388,1.55223880597,1.14583333333
Justise Winslow,2015-16,19,MIA,NBA,78,28.6,6-7,8,2232,3.1,7.5,2.6,5.6,0.5,1.9,1.3,1.9,1.3,5.2,6.5,1.9,1.1,0.4,1.5,3,8.1,0.422,0.471,0.276,0.457,0.684,0.489,8.4,0.251,0.253,4.2,15.8,10.2,7.4,1.6,0.9,15.6,12.5,97,105,-0.2,2.7,2.5,0.054,-2.2,1.6,-0.6,0.8,1.91408602151,4.08290322581,39.1827956989,30.2365591398,0.451612903226,0.182795698925,1.64516129032,3.13978494624,1.86585365854
Paul George,2015-16,25,IND,NBA,81,34.8,6-9,81,2819,7.7,18.5,5,11.3,2.7,7.2,5.8,6.7,1,6.2,7.2,4.2,1.9,0.4,3.4,2.9,23.9,0.418,0.447,0.371,0.49,0.86,0.557,20.9,0.391,0.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,106,101,4.4,4.8,9.2,0.157,3.5,1,4.5,4.6,1.92649122807,3.29333333333,52.2192982456,30.9824561404,0.649122807018,0.342105263158,1.16666666667,2.26315789474,1.60240963855
Joe Johnson,2015-16,34,TOT,NBA,81,33.4,6-7,81,2703,5,11.4,3.4,7.3,1.6,4.2,1.6,1.9,0.7,3.2,3.9,4.2,0.8,0.1,2.1,1.9,13.2,0.439,0.471,0.383,0.509,0.831,0.538,12,0.364,0.165,2,10.2,6.1,18,1.1,0.1,14.7,17.9,104,113,1.9,0.8,2.7,0.048,0.3,-1.6,-1.3,0.4,1.93053097345,3.44867256637,42,29.4159292035,0.610619469027,0.230088495575,0.690265486726,1.33628318584,1.11428571429
Anthony Davis,2015-16,22,NOP,NBA,61,35.5,6-10,61,2164,9.3,18.9,8.7,17.1,0.6,1.8,5.4,7.2,2.2,8.3,10.4,1.9,1.3,2.1,2,2.5,24.6,0.493,0.511,0.324,0.508,0.758,0.559,25,0.095,0.379,6.4,26.4,16.1,10,1.8,4.7,8.4,29.6,110,104,4.4,2.8,7.2,0.16,1,1.2,2.2,2.3,1.93821917808,3.28342465753,56.8356164384,35.9315068493,0.27397260274,0.191780821918,2.28767123288,4.76712328767,2.9298245614
Rudy Gobert,2015-16,23,UTA,NBA,61,31.7,7-1,60,1932,3.7,6.6,3.7,6.6,0,0,3,5.3,3.9,8.6,12.4,1.7,0.8,2.5,2.1,3,10.4,0.559,0.559,,0.559,0.569,0.582,17.5,0,0.799,12.6,27.7,20.2,7.4,1.2,5.9,19.2,14.2,112,99,2.6,3.8,6.4,0.16,-1.1,4.8,3.7,2.8,1.93942028986,3.6768115942,53.3043478261,43.5507246377,0.405797101449,0.0724637681159,2.89855072464,7.02898550725,3.33333333333
Jose Calderon,2015-16,34,NYK,NBA,72,28.1,6-3,72,2024,3.7,8.1,2.2,4.5,1.5,3.6,0.7,0.9,0.4,3.7,4.1,5.3,1.1,0.1,1.5,2.4,9.7,0.459,0.496,0.414,0.552,0.875,0.571,12.3,0.446,0.105,1.2,11,6.2,22.4,1.6,0.3,15.4,12.6,114,109,2.7,1.4,4,0.096,0.5,-0.6,-0.1,1,1.94821917808,4.16794520548,68.4520547945,58.2465753425,1.01369863014,0.356164383562,0.835616438356,1.46575342466,1.12962962963
Kevin Love,2015-16,27,CLE,NBA,77,31.5,6-10,77,2424,6.1,14.5,3.7,8,2.3,6.5,3.8,4.7,2.2,9.1,11.3,2.8,0.9,0.6,2.1,2.4,18.3,0.419,0.467,0.36,0.499,0.822,0.553,19,0.449,0.321,7,28.4,17.8,12.2,1.2,1.4,11.3,23.4,112,102,4.7,3.8,8.5,0.169,1.7,0.9,2.5,2.8,1.94970588235,3.75637254902,58.2156862745,40.931372549,0.676470588235,0.166666666667,3.16666666667,5.76470588235,3.51086956522
Reggie Jackson,2015-16,25,DET,NBA,79,30.7,6-3,79,2424,8,18.5,6.3,13.5,1.8,5,4.3,5,0.9,2.9,3.8,7.3,0.9,0.2,3.3,2.8,22.1,0.434,0.464,0.353,0.482,0.864,0.535,19.6,0.268,0.271,2.5,9.1,5.7,36.3,1.2,0.3,13.8,29.1,109,108,4.9,1.9,6.9,0.136,3.9,-1.6,2.3,2.6,1.95153846154,3.78087912088,70.5054945055,47.8791208791,1.27472527473,0.43956043956,1.46153846154,2.26373626374,1.77333333333
Tristan Thompson,2015-16,24,CLE,NBA,82,27.7,6-9,34,2269,3.9,6.7,3.9,6.7,0,0,2.4,3.8,4.3,7.5,11.7,1,0.6,0.8,1,3.2,10.2,0.588,0.588,,0.588,0.616,0.611,15.9,0,0.576,13.5,23.3,18.4,4,0.9,1.8,10.4,11.7,130,104,5.6,3.1,8.7,0.185,0.2,1.3,1.5,2,1.95854368932,4.25097087379,35.2621359223,27.3689320388,0.271844660194,0.0873786407767,3.15533980583,5.99029126214,3.31632653061
